year;area km²;mun;geocode_ibge
2014;0,00;Pedra Preta;5106372
2014;0,00;Rio Branco;5107206
2014;0,00;Igarapé Grande;2105203
2014;0,00;Guimarães;2104909
2014;0,00;Primavera do Leste;5107040
2014;0,00;Jaú do Tocantins;1711506
2014;0,00;Alto Paraguai;5100508
2014;0,00;Ponte Alta do Bom Jesus;1717800
2014;0,00;Barra do Garças;5101803
2014;0,00;Recursolândia;1718501
2014;0,00;Cachoeira Grande;2102374
2014;0,00;Santa Cruz do Arari;1506401
2014;0,00;Divinópolis do Tocantins;1707108
2014;0,00;Sapucaia;1507755
2014;0,00;Augusto Corrêa;1500909
2014;0,00;Nova Rosalândia;1715002
2014;0,00;Trizidela do Vale;2112233
2014;0,00;São Vicente Ferrer;2111706
2014;0,00;Mãe do Rio;1504059
2014;0,00;Pium;1717503
2014;0,00;Arraias;1702406
2014;0,00;Juarina;1711803
2014;0,00;Olinda Nova do Maranhão;2107456
2014;0,00;Acorizal;5100102
2014;0,00;Peixe-Boi;1505601
2014;0,00;Inhangapi;1503408
2014;0,00;Angico;1701051
2014;0,00;Bom Lugar;2102077
2014;0,00;São Mateus do Maranhão;2111508
2014;0,00;Barrolândia;1703107
2014;0,00;Campos Lindos;1703842
2014;0,00;Chapada de Areia;1704600
2014;0,00;Lima Campos;2106003
2014;0,00;Bernardo Sayão;1703206
2014;0,00;Dianópolis;1707009
2014;0,00;General Carneiro;5103908
2014;0,00;São Raimundo do Doca Bezerra;2111631
2014;0,00;Rio Sono;1718758
2014;0,00;Timbiras;2112100
2014;0,00;São Félix de Balsas;2110807
2014;0,00;Cariri do Tocantins;1703867
2014;0,00;Campinápolis;5102603
2014;0,00;Novo Acordo;1715101
2014;0,00;Soure;1507904
2014;0,00;Tabocão;1708254
2014;0,00;Bacabal;2101202
2014;0,00;Colares;1502608
2014;0,00;Luzinópolis;1712454
2014;0,00;Brasilândia do Tocantins;1703602
2014;0,00;São Bento;2110500
2014;0,00;Paraíso do Tocantins;1716109
2014;0,00;Santa Maria do Tocantins;1718881
2014;0,00;Lajeado;1712009
2014;0,00;Jaciara;5104807
2014;0,00;Aurora do Tocantins;1702703
2014;0,00;Brejinho de Nazaré;1703701
2014;0,00;Silvanópolis;1720655
2014;0,00;Chapada da Natividade;1705102
2014;0,00;Porto Nacional;1718204
2014;0,00;Igarapé-Açu;1503200
2014;0,00;Lavandeira;1712157
2014;0,00;Rio dos Bois;1718709
2014;0,00;Altamira do Maranhão;2100402
2014;0,00;Capinzal do Norte;2102754
2014;0,00;Peritoró;2108454
2014;0,00;Limoeiro do Ajuru;1504000
2014;0,00;Monte Santo do Tocantins;1713700
2014;0,00;Ipueiras;1709807
2014;0,00;Crixás do Tocantins;1706258
2014;0,00;Apicum-Açu;2100832
2014;0,00;Presidente Médici;2109239
2014;0,00;Ponte Branca;5106703
2014;0,00;Santa Tereza do Tocantins;1719004
2014;0,00;Paraibano;2107704
2014;0,00;Curvelândia;5103437
2014;0,00;Lago Verde;2105906
2014;0,00;Cedral;2103109
2014;0,00;Indiavaí;5104500
2014;0,00;Babaçulândia;1703008
2014;0,00;Pindorama do Tocantins;1717008
2014;0,00;Alto Araguaia;5100300
2014;0,00;Pio XII;2108702
2014;0,00;Rio da Conceição;1718659
2014;0,00;Ponta de Pedras;1505700
2014;0,00;Pastos Bons;2108009
2014;0,00;São Pedro dos Crentes;2111573
2014;0,00;Araguanã;2100873
2014;0,00;Colinas do Tocantins;1705508
2014;0,00;Fortaleza dos Nogueiras;2104107
2014;0,00;Alcântara;2100204
2014;0,00;Santo Antônio do Içá;1303700
2014;0,00;Vitória do Mearim;2112902
2014;0,00;Paulo Ramos;2108108
2014;0,00;Araguaçu;1702000
2014;0,00;Sandolândia;1718840
2014;0,00;Aparecida do Rio Negro;1701101
2014;0,00;Tupiratins;1721307
2014;0,00;Aliança do Tocantins;1700350
2014;0,00;Estreito;2104057
2014;0,00;Santa Bárbara do Pará;1506351
2014;0,00;São Félix do Tocantins;1720150
2014;0,00;Normandia;1400407
2014;0,00;Ribeirãozinho;5107198
2014;0,00;Balsas;2101400
2014;0,00;Novo Jardim;1715259
2014;0,00;Amaturá;1300060
2014;0,00;Novo Alegre;1715150
2014;0,00;Figueirópolis D'Oeste;5103809
2014;0,00;Tufilândia;2112274
2014;0,00;Figueirópolis;1707652
2014;0,00;Dueré;1707306
2014;0,00;São Sebastião da Boa Vista;1507706
2014;0,00;Santo Antônio dos Lopes;2110302
2014;0,00;Miracema do Tocantins;1713205
2014;0,00;Cachoeira do Arari;1502004
2014;0,00;Tasso Fragoso;2112001
2014;0,00;Várzea Grande;5108402
2014;0,00;Salinópolis;1506203
2014;0,00;Monte do Carmo;1713601
2014;0,00;Santa Inês;2109908
2014;0,00;Tesouro;5108105
2014;0,00;Vigia;1508209
2014;0,00;Marituba;1504422
2014;0,00;Pirapemas;2108801
2014;0,00;Ananindeua;1500800
2014;0,00;Anajás;1500701
2014;0,00;Conceição do Tocantins;1705607
2014;0,00;Alto Parnaíba;2100501
2014;0,00;Poção de Pedras;2108900
2014;0,00;São João Batista;2111003
2014;0,00;São José do Povo;5107297
2014;0,00;Quatipuru;1506112
2014;0,00;Anajatuba;2100709
2014;0,00;Nova Iorque;2107308
2014;0,00;Benevides;1501501
2014;0,00;Peixe;1716604
2014;0,00;Jangada;5104906
2014;0,00;São Raimundo das Mangabeiras;2111607
2014;0,00;Pedreiras;2108207
2014;0,00;Bandeirantes do Tocantins;1703057
2014;0,00;Mirador;2106706
2014;0,00;Mateiros;1712702
2014;0,00;Sampaio;1718808
2014;0,00;Nova Olinda;1714880
2014;0,00;Nova Colinas;2107258
2014;0,00;Glória D'Oeste;5103957
2014;0,00;Satubinha;2111722
2014;0,00;Oliveira de Fátima;1715507
2014;0,00;Pindaré-Mirim;2108504
2014;0,00;Coroatá;2103604
2014;0,00;Cururupu;2103703
2014;0,00;Itapiratins;1710904
2014;0,00;Novo São Joaquim;5106281
2014;0,00;Nova Xavantina;5106257
2014;0,00;Itacajá;1710508
2014;0,00;Almas;1700400
2014;0,00;Loreto;2106102
2014;0,00;Dom Aquino;5103601
2014;0,00;Palmeirópolis;1715754
2014;0,00;São João do Soter;2111078
2014;0,00;Belém;1501402
2014;0,00;Juscimeira;5105200
2014;0,00;Bernardo do Mearim;2101939
2014;0,00;São Caetano de Odivelas;1507102
2014;0,00;Sambaíba;2109700
2014;0,00;Lizarda;1712405
2014;0,00;Taguatinga;1720903
2014;0,00;Bacurituba;2101350
2014;0,00;Centenário;1704105
2014;0,00;Morros;2107100
2014;0,00;Bequimão;2101905
2014;0,00;Feira Nova do Maranhão;2104073
2014;0,00;Lago do Junco;2105807
2014;0,00;Combinado;1705557
2014;0,00;São Valério;1720499
2014;6,32;Alvarães;1300029
2014;3,54;Theobroma;1101609
2014;11,32;Amajari;1400027
2014;0,67;Lagoa Grande do Maranhão;2105963
2014;7,39;Plácido de Castro;1200385
2014;0,08;Santarém Novo;1506906
2014;10,51;Cachoeira do Piriá;1501956
2014;0,28;Capanema;1502202
2014;0,15;Santa Izabel do Pará;1506500
2014;11,13;São Domingos do Maranhão;2110708
2014;0,60;Augustinópolis;1702554
2014;0,22;Araguacema;1701903
2014;0,61;Piraquê;1717206
2014;40,32;Aripuanã;5101407
2014;0,00;Esperantina;1707405
2014;32,10;Anapu;1500859
2014;0,42;Abel Figueiredo;1500131
2014;1,21;Pimenteiras do Oeste;1101468
2014;0,27;Santa Luzia D'Oeste;1100296
2014;6,77;São Francisco do Guaporé;1101492
2014;0,33;Nortelândia;5106000
2014;0,34;Cametá;1502103
2014;3,35;Itapecuru Mirim;2105401
2014;0,09;Arenápolis;5101308
2014;0,13;Araguaína;1702109
2014;15,81;Comodoro;5103304
2014;1,66;Salto do Céu;5107750
2014;33,36;Caracaraí;1400209
2014;5,83;Acará;1500206
2014;1,15;Godofredo Viana;2104305
2014;0,12;São Felipe D'Oeste;1101484
2014;0,31;Wanderlândia;1722081
2014;19,39;Rorainópolis;1400472
2014;0,71;Arari;2101004
2014;0,81;Araputanga;5101258
2014;11,94;Amarante do Maranhão;2100600
2014;3,42;Terra Nova do Norte;5108055
2014;16,44;Alenquer;1500404
2014;28,24;Senador José Porfírio;1507805
2014;21,83;Iracema;1400282
2014;1,16;Presidente Dutra;2109106
2014;52,36;Sena Madureira;1200500
2014;1,64;Fonte Boa;1301605
2014;2,45;São Domingos do Araguaia;1507151
2014;48,57;Itupiranga;1503705
2014;5,65;Santa Terezinha;5107776
2014;49,48;Feliz Natal;5103700
2014;19,67;Santa Maria das Barreiras;1506583
2014;0,91;Formoso do Araguaia;1708205
2014;37,40;Prainha;1506005
2014;0,89;Monção;2106904
2014;1,21;Capitão Poço;1502301
2014;1,40;Mirante da Serra;1101302
2014;3,20;Itamarati;1301951
2014;18,90;Acrelândia;1200013
2014;45,89;Cotriguaçu;5103379
2014;3,07;Eirunepé;1301407
2014;2,14;Senador Alexandre Costa;2111748
2014;5,64;Bom Jesus do Tocantins;1501576
2014;9,22;Porto Walter;1200393
2014;1,31;Barão de Melgaço;5101605
2014;0,67;São João do Carú;2111029
2014;5,07;Piçarra;1505635
2014;0,68;Luís Domingues;2106201
2014;0,79;Dom Pedro;2103802
2014;7,85;Bom Jesus das Selvas;2102036
2014;0,18;Ribamar Fiquene;2109551
2014;0,19;Terra Alta;1507961
2014;2,41;Borba;1300805
2014;0,30;Poxoréu;5107008
2014;1,79;Amapá do Maranhão;2100550
2014;5,60;Nova Mutum;5106224
2014;0,09;Nossa Senhora do Livramento;5106109
2014;0,65;São Paulo de Olivença;1303908
2014;0,14;Vale de São Domingos;5108352
2014;2,36;Alvorada D'Oeste;1100346
2014;1,33;Silves;1304005
2014;37,31;Feijó;1200302
2014;72,57;Boca do Acre;1300706
2014;0,42;Sítio Novo do Tocantins;1720804
2014;0,71;João Lisboa;2105500
2014;15,10;Monte Alegre;1504802
2014;0,16;Sorriso;5107925
2014;5,26;Nova Monte Verde;5108956
2014;0,68;Nazaré;1714302
2014;14,94;Centro Novo do Maranhão;2103174
2014;0,17;Chaves;1502509
2014;6,36;Ipixuna do Pará;1503457
2014;1,74;Corumbiara;1100072
2014;6,59;Alto Alegre;1400050
2014;0,19;Maracanã;1504307
2014;0,45;Riachinho;1718550
2014;4,62;Rio Crespo;1100262
2014;0,10;Presidente Vargas;2109304
2014;8,99;Bujari;1200138
2014;0,16;Buriti do Tocantins;1703800
2014;1,37;Cocalinho;5103106
2014;8,82;Envira;1301506
2014;1,47;São Geraldo do Araguaia;1507458
2014;2,21;Graça Aranha;2104701
2014;21,65;Porto de Moz;1505908
2014;0,06;Alto Alegre do Pindaré;2100477
2014;5,65;Governador Eugênio Barros;2104602
2014;0,63;Ferreira Gomes;1600238
2014;1,30;Santo Antônio do Leverger;5107800
2014;0,52;Miranda do Norte;2106755
2014;1,75;Palestina do Pará;1505494
2014;8,67;Oriximiná;1505304
2014;29,05;Arame;2100956
2014;2,16;Nova Olinda do Maranhão;2107357
2014;11,97;Apiacás;5100805
2014;2,72;Espigão D'Oeste;1100098
2014;9,79;Alta Floresta;5100250
2014;36,00;Nova Maringá;5108907
2014;3,67;Laranjal do Jari;1600279
2014;17,20;Medicilândia;1504455
2014;145,63;Colniza;5103254
2014;2,03;Santo Afonso;5107263
2014;1,98;Cidelândia;2103257
2014;2,76;Brejo Grande do Araguaia;1501758
2014;60,68;Portel;1505809
2014;0,54;Salvaterra;1506302
2014;0,16;Primavera;1506104
2014;0,08;São Pedro da Cipa;5107404
2014;8,77;Santa Carmem;5107248
2014;16,30;São José do Rio Claro;5107305
2014;32,88;Rio Branco;1200401
2014;9,62;Capixaba;1200179
2014;3,74;Tabatinga;1304062
2014;0,14;Serrano do Maranhão;2111789
2014;23,00;Óbidos;1505106
2014;0,07;Junco do Maranhão;2105658
2014;0,28;Marapanim;1504406
2014;0,46;Boa Vista do Gurupi;2101970
2014;1,11;Carauari;1301001
2014;0,81;Itapiranga;1302009
2014;0,09;Palmeirândia;2107605
2014;4,34;Guaraí;1709302
2014;0,51;Reserva do Cabaçal;5107156
2014;3,96;Garrafão do Norte;1503077
2014;0,96;Fernando Falcão;2104081
2014;1,01;Davinópolis;2103752
2014;29,30;Manicoré;1302702
2014;12,88;Vila Bela da Santíssima Trindade;5105507
2014;2,09;Cândido Mendes;2102606
2014;0,53;Japurá;1302108
2014;39,48;Paranaíta;5106299
2014;0,41;Nova Olímpia;5106232
2014;0,42;São Miguel do Tocantins;1720200
2014;16,10;Tabaporã;5107941
2014;0,07;Manaquiri;1302553
2014;0,54;Rolim de Moura;1100288
2014;1,00;Pracuúba;1600550
2014;0,08;Raposa;2109452
2014;1,30;Santa Luzia;2110005
2014;3,28;Viseu;1508308
2014;4,09;Turilândia;2112456
2014;16,61;Porto dos Gaúchos;5106802
2014;0,30;Benjamin Constant;1300607
2014;0,09;Santa Maria do Pará;1506609
2014;25,27;Grajaú;2104800
2014;33,19;Juína;5105150
2014;0,20;Araguanã;1702158
2014;0,68;Amapá;1600105
2014;39,21;Candeias do Jamari;1100809
2014;0,30;São João do Paraíso;2111052
2014;1,93;Governador Jorge Teixeira;1101005
2014;1,96;Jacundá;1503804
2014;61,15;Machadinho D'Oeste;1100130
2014;2,50;Cacaulândia;1100601
2014;0,32;São José dos Quatro Marcos;5107107
2014;3,92;Santa Rosa do Purus;1200435
2014;0,06;Goianorte;1708304
2014;1,79;Santa Helena;2109809
2014;1,44;Carlinda;5102793
2014;0,38;Pau D'Arco;1716307
2014;8,86;Marechal Thaumaturgo;1200351
2014;1,39;Urucará;1304302
2014;1,56;Melgaço;1504505
2014;0,08;Araguaiana;5101001
2014;2,75;Pontes e Lacerda;5106752
2014;15,40;Querência;5107065
2014;0,26;Presidente Sarney;2109270
2014;3,81;Pimenta Bueno;1100189
2014;4,52;São João do Araguaia;1507508
2014;1,40;Paço do Lumiar;2107506
2014;1,58;Nova Guarita;5108808
2014;0,39;Santa Fé do Araguaia;1718865
2014;7,48;Vilhena;1100304
2014;80,04;Apuí;1300144
2014;7,84;Itacoatiara;1301902
2014;12,86;Juruti;1503903
2014;10,92;Vale do Anari;1101757
2014;1,15;Ipixuna;1301803
2014;4,04;Ribeirão Cascalheira;5107180
2014;1,53;Nova União;1101435
2014;0,23;Santa Filomena do Maranhão;2109759
2014;6,63;Presidente Figueiredo;1303536
2014;1,24;Jaru;1100114
2014;0,37;Cachoeirinha;1703826
2014;0,41;Pacaraima;1400456
2014;47,77;Mucajaí;1400308
2014;77,78;Novo Repartimento;1505064
2014;1,86;Senador La Rocque;2111763
2014;0,13;Vargem Grande;2112704
2014;4,03;Floresta do Araguaia;1503044
2014;0,32;São José de Ribamar;2111201
2014;1,11;Uiramutã;1400704
2014;4,28;Conceição do Araguaia;1502707
2014;0,07;Formosa da Serra Negra;2104099
2014;0,93;Governador Archer;2104503
2014;0,34;Cantanhede;2102705
2014;1,75;Calçoene;1600204
2014;0,13;São Pedro da Água Branca;2111532
2014;15,55;Nova Ubiratã;5106240
2014;132,54;Lábrea;1302405
2014;1,82;Barcelos;1300409
2014;0,09;Maurilândia do Tocantins;1712801
2014;2,58;Jutaí;1302306
2014;0,17;Itiquira;5104609
2014;0,85;Matões do Norte;2106631
2014;0,28;Bonito;1501600
2014;1,18;Porto Esperidião;5106828
2014;0,28;Campo Verde;5102678
2014;0,54;Lambari D'Oeste;5105234
2014;78,51;Pacajá;1505486
2014;24,19;Jacareacanga;1503754
2014;3,08;Codajás;1301308
2014;1,77;Marianópolis do Tocantins;1712504
2014;3,73;Bom Jardim;2102002
2014;0,34;Itaporã do Tocantins;1711100
2014;40,15;Cujubim;1100940
2014;3,02;Marajá do Sena;2106359
2014;3,80;Baião;1501204
2014;18,32;Xapuri;1200708
2014;35,10;Marcelândia;5105580
2014;0,00;Colméia;1716703
2014;7,86;Tapurah;5108006
2014;0,56;Nova Nazaré;5106174
2014;0,20;Sapezal;5107875
2014;2,50;Beruri;1300631
2014;3,23;Colinas;2103505
2014;0,86;Urucurituba;1304401
2014;0,18;Curralinho;1502806
2014;115,43;Novo Progresso;1505031
2014;7,34;Açailândia;2100055
2014;6,53;Breu Branco;1501782
2014;4,41;Paranatinga;5106307
2014;19,74;Paragominas;1505502
2014;135,35;Nova Mamoré;1100338
2014;0,75;São Bento do Tocantins;1720101
2014;43,85;Trairão;1508050
2014;2,16;Nova Ipixuna;1504976
2014;9,45;Pauini;1303502
2014;0,25;Penalva;2108306
2014;10,30;Alta Floresta D'Oeste;1100015
2014;1,93;Gurupá;1503101
2014;2,50;Bom Jesus do Araguaia;5101852
2014;0,05;Governador Nunes Freire;2104677
2014;22,42;Rondon do Pará;1506187
2014;2,71;Tucumã;1508084
2014;6,74;São João da Baliza;1400506
2014;4,16;Nova Santa Helena;5106190
2014;0,28;Concórdia do Pará;1502756
2014;0,07;Rondonópolis;5107602
2014;3,06;Jenipapo dos Vieiras;2105476
2014;0,15;Axixá;2101103
2014;0,14;Lajeado Novo;2105989
2014;1,78;Boa Vista do Ramos;1300680
2014;0,26;Igarapé-Miri;1503309
2014;23,66;Barra do Corda;2101608
2014;10,88;São Miguel do Guaporé;1100320
2014;3,78;Careiro da Várzea;1301159
2014;3,74;Xambioá;1722107
2014;0,51;Campestre do Maranhão;2102556
2014;4,96;Vila Rica;5108600
2014;99,53;Itaituba;1503606
2014;4,11;Eldorado do Carajás;1502954
2014;0,25;Itaubal;1600253
2014;0,23;Mocajuba;1504604
2014;13,55;Nova Esperança do Piriá;1504950
2014;2,28;Manaus;1302603
2014;2,02;São Gabriel da Cachoeira;1303809
2014;28,00;Juara;5105101
2014;1,12;Bragança;1501709
2014;0,08;São Francisco do Pará;1507409
2014;1,21;Rosário;2109601
2014;1,50;Porto Franco;2109007
2014;11,21;Santarém;1506807
2014;3,90;Novo Santo Antônio;5106315
2014;7,68;Canarana;5102702
2014;1,07;São Francisco do Brejão;2110856
2014;1,21;Castanheiras;1100908
2014;221,92;Porto Velho;1100205
2014;2,44;Faro;1503002
2014;0,81;Urupá;1101708
2014;0,36;Axixá do Tocantins;1702901
2014;0,14;Curuçá;1502905
2014;1,63;Porto Alegre do Norte;5106778
2014;23,75;Santana do Araguaia;1506708
2014;6,17;Juruena;5105176
2014;1,00;Barcarena;1501303
2014;8,75;Nobres;5105903
2014;1,18;Novo Horizonte do Norte;5106273
2014;2,21;Xinguara;1508407
2014;0,10;Sítio Novo;2111805
2014;23,27;Goianésia do Pará;1503093
2014;1,15;Carutapera;2102903
2014;294,23;Altamira;1500602
2014;7,65;Tomé-Açu;1508001
2014;1,11;Montes Altos;2107001
2014;0,16;Cajari;2102507
2014;13,64;Humaitá;1301704
2014;3,90;Terra Santa;1507979
2014;0,86;Aurora do Pará;1500958
2014;0,52;Ministro Andreazza;1101203
2014;34,87;Rurópolis;1506195
2014;7,15;Gonçalves Dias;2104404
2014;0,39;Atalaia do Norte;1300201
2014;38,35;Marabá;1504208
2014;0,21;Icatu;2105104
2014;3,38;Coari;1301209
2014;0,10;Água Boa;5100201
2014;3,09;Centro do Guilherme;2103158
2014;15,51;Tefé;1304203
2014;0,48;Santana;1600600
2014;24,78;Moju;1504703
2014;0,10;Porto Estrela;5106851
2014;16,91;Vitória do Xingu;1508357
2014;16,63;Brasnorte;5101902
2014;14,41;Uruará;1508159
2014;0,32;Maranhãozinho;2106375
2014;0,17;Afuá;1500305
2014;2,97;Mâncio Lima;1200336
2014;1,19;Guajará;1301654
2014;0,51;Breves;1501808
2014;1,03;Praia Norte;1718303
2014;23,48;Almeirim;1500503
2014;0,13;Pequizeiro;1716653
2014;2,83;Barra do Bugres;5101704
2014;0,28;Itinga do Maranhão;2105427
2014;0,72;Poconé;5106505
2014;7,77;Seringueiras;1101500
2014;3,67;Ipiranga do Norte;5104526
2014;5,24;Chupinguaia;1100924
2014;0,08;Bujaru;1501907
2014;1,77;Vila Nova dos Martírios;2112852
2014;5,00;Cabixi;1100031
2014;0,90;Santa Isabel do Rio Negro;1303601
2014;3,96;Rio Maria;1506161
2014;0,53;Careiro;1301100
2014;0,59;Colorado do Oeste;1100064
2014;3,89;São Luiz;1400605
2014;1,35;Tangará da Serra;5107958
2014;15,22;Novo Mundo;5106265
2014;0,21;Cuiabá;5103403
2014;13,49;Água Azul do Norte;1500347
2014;0,09;Igarapé do Meio;2105153
2014;4,86;São Sebastião do Uatumã;1303957
2014;19,38;Itanhangá;5104542
2014;16,71;União do Sul;5108303
2014;36,42;Tarauacá;1200609
2014;2,04;Itaipava do Grajaú;2105351
2014;7,68;Assis Brasil;1200054
2014;1,24;Belterra;1501451
2014;0,08;Santo Antônio do Tauá;1507003
2014;0,43;Presidente Juscelino;2109205
2014;1,16;Rio Preto da Eva;1303569
2014;0,41;Novo Horizonte do Oeste;1100502
2014;7,02;Lagoa da Confusão;1711902
2014;5,07;Rondolândia;5107578
2014;23,47;Peixoto de Azevedo;5106422
2014;1,31;Arapoema;1702307
2014;13,98;Alto Paraíso;1100403
2014;0,74;Bacabeira;2101251
2014;4,28;Cacoal;1100049
2014;0,48;Conquista D'Oeste;5103361
2014;0,43;Serra do Navio;1600055
2014;13,65;Maués;1302900
2014;9,02;Santa Cruz do Xingu;5107743
2014;0,39;Nova Brasilândia;5106208
2014;12,44;Nova Canaã do Norte;5106216
2014;0,10;Matinha;2106508
2014;0,20;Castanhal;1502400
2014;3,02;Serra Nova Dourada;5107883
2014;2,47;São José do Xingu;5107354
2014;0,49;Tonantins;1304237
2014;8,78;Governador Luiz Rocha;2104628
2014;1,26;Caapiranga;1300839
2014;1,06;Nova Marilândia;5108857
2014;0,54;Ji-Paraná;1100122
2014;1,81;Itaguatins;1710706
2014;7,35;Guarantã do Norte;5104104
2014;3,98;Senador Guiomard;1200450
2014;8,80;Buriticupu;2102325
2014;25,57;Cumaru do Norte;1502764
2014;0,20;Aguiarnópolis;1700301
2014;5,89;Curuá;1502855
2014;0,25;Bagre;1501105
2014;3,52;Manacapuru;1302504
2014;6,37;Barreirinha;1300508
2014;0,16;Peri Mirim;2108405
2014;8,63;Brasil Novo;1501725
2014;2,45;Porto Grande;1600535
2014;19,03;Matupá;5105606
2014;2,55;Oiapoque;1600501
2014;2,67;Tapauá;1304104
2014;1,04;Alto Boa Vista;5100359
2014;0,22;São Miguel do Guamá;1507607
2014;1,45;Lucas do Rio Verde;5105259
2014;1,33;Aragominas;1701309
2014;11,98;Turiaçu;2112407
2014;1,54;Joselândia;2105609
2014;0,73;Pinheiro;2108603
2014;1,71;Canabrava do Norte;5102694
2014;8,96;Itapuã do Oeste;1101104
2014;1,42;Parauapebas;1505536
2014;53,36;Placas;1505650
2014;8,39;Tuntum;2112308
2014;18,36;Nova Lacerda;5106182
2014;10,29;Porto Acre;1200807
2014;24,91;Itaúba;5104559
2014;56,83;Buritis;1100452
2014;1,41;Cutias;1600212
2014;13,87;Costa Marques;1100080
2014;0,56;Brejo de Areia;2102150
2014;2,54;Cáceres;5102504
2014;5,69;Parintins;1303403
2014;3,53;Tucuruí;1508100
2014;5,12;Alto Alegre dos Parecis;1100379
2014;0,51;Imperatriz;2105302
2014;9,89;Tailândia;1507953
2014;8,91;Epitaciolândia;1200252
2014;1,00;Pau D'Arco;1505551
2014;0,58;Anori;1300102
2014;5,08;Pedra Branca do Amapari;1600154
2014;152,79;São Félix do Xingu;1507300
2014;5,73;Ourilândia do Norte;1505437
2014;1,99;Santa Rita;2110203
2014;32,39;Gaúcha do Norte;5103858
2014;33,42;Brasiléia;1200104
2014;0,52;Campo Novo do Parecis;5102637
2014;3,18;Mazagão;1600402
2014;0,71;Presidente Médici;1100254
2014;0,19;Primavera de Rondônia;1101476
2014;0,10;Planalto da Serra;5106455
2014;0,25;Couto Magalhães;1706001
2014;8,59;Uarini;1304260
2014;0,07;Mirassol d'Oeste;5105622
2014;2,64;Macapá;1600303
2014;0,75;Santa Luzia do Pará;1506559
2014;0,07;Irituia;1503507
2014;0,64;Vitória do Jari;1600808
2014;1,13;Rodrigues Alves;1200427
2014;14,77;Autazes;1300300
2014;2,72;Bannach;1501253
2014;1,52;Colíder;5103205
2014;0,13;São João da Ponta;1507466
2014;10,35;Ariquemes;1100023
2014;3,96;Sinop;5107909
2014;0,19;Governador Edison Lobão;2104552
2014;10,42;Vera;5108501
2014;2,70;Nhamundá;1303007
2014;25,73;Novo Aripuanã;1303304
2014;70,27;Nova Bandeirantes;5106158
2014;2,74;Jatobá;2105450
2014;0,46;Tracuateua;1508035
2014;0,55;Governador Newton Bello;2104651
2014;0,29;Viana;2112803
2014;2,95;Ulianópolis;1508126
2014;0,66;Jauru;5105002
2014;6,17;Mojuí dos Campos;1504752
2014;23,76;Confresa;5103353
2014;2,13;Bonfim;1400159
2014;0,55;Anamã;1300086
2014;2,80;Iranduba;1301852
2014;2,01;Nova Brasilândia D'Oeste;1100148
2014;0,73;Chapada dos Guimarães;5103007
2014;1,78;Ananás;1701002
2014;0,30;Ouro Preto do Oeste;1100155
2014;10,65;Cruzeiro do Sul;1200203
2014;5,83;Dom Eliseu;1502939
2014;0,24;Abaetetuba;1500107
2014;0,39;Redenção;1506138
2014;2,15;São Luís;2111300
2014;4,78;Diamantino;5103502
2014;0,06;Santa Luzia do Paruá;2110039
2014;0,10;Ourém;1505403
2014;1,17;Novo Airão;1303205
